BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
113;Dürnten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;115.00;%;Prozent;
113;Dürnten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;115.00;%;Prozent;
113;Dürnten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;115.00;%;Prozent;
113;Dürnten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;115.00;%;Prozent;
114;Fischenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
114;Fischenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
114;Fischenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;124.00;%;Prozent;
114;Fischenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;124.00;%;Prozent;
114;Fischenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;134.00;%;Prozent;
114;Fischenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;127.00;%;Prozent;
115;Gossau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;119.00;%;Prozent;
115;Gossau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;119.00;%;Prozent;
115;Gossau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;119.00;%;Prozent;
115;Gossau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;119.00;%;Prozent;
115;Gossau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;119.00;%;Prozent;
115;Gossau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;119.00;%;Prozent;
116;Grüningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;113.00;%;Prozent;
116;Grüningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;113.00;%;Prozent;
116;Grüningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;113.00;%;Prozent;
116;Grüningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;113.00;%;Prozent;
116;Grüningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;113.00;%;Prozent;
116;Grüningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;113.00;%;Prozent;
117;Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;112.00;%;Prozent;
117;Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;112.00;%;Prozent;
117;Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;116.00;%;Prozent;
117;Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;116.00;%;Prozent;
117;Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;116.00;%;Prozent;
117;Hinwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;114.00;%;Prozent;
118;Rüti;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;118.00;%;Prozent;
118;Rüti;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;116.00;%;Prozent;
118;Rüti;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;116.00;%;Prozent;
118;Rüti;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;116.00;%;Prozent;
118;Rüti;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;121.00;%;Prozent;
118;Rüti;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;121.00;%;Prozent;
119;Seegräben;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;117.00;%;Prozent;
119;Seegräben;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;117.00;%;Prozent;
119;Seegräben;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;117.00;%;Prozent;
119;Seegräben;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;115.00;%;Prozent;
119;Seegräben;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;113.00;%;Prozent;
119;Seegräben;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;113.00;%;Prozent;
120;Wald;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;121.00;%;Prozent;
120;Wald;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;121.00;%;Prozent;
120;Wald;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;120.00;%;Prozent;
120;Wald;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;119.00;%;Prozent;
120;Wald;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;119.00;%;Prozent;
120;Wald;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;122.00;%;Prozent;
121;Wetzikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;116.00;%;Prozent;
121;Wetzikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;116.00;%;Prozent;
121;Wetzikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;116.00;%;Prozent;
121;Wetzikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;119.00;%;Prozent;
121;Wetzikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;119.00;%;Prozent;
121;Wetzikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;119.00;%;Prozent;
131;Adliswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;108.00;%;Prozent;
131;Adliswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;106.00;%;Prozent;
131;Adliswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;104.00;%;Prozent;
131;Adliswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;104.00;%;Prozent;
131;Adliswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;104.00;%;Prozent;
131;Adliswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;102.00;%;Prozent;
132;Hirzel (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
132;Hirzel (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
132;Hirzel (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;124.00;%;Prozent;
132;Hirzel (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;124.00;%;Prozent;
132;Hirzel (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;129.00;%;Prozent;
132;Hirzel (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;130.00;%;Prozent;
133;Horgen (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;90.00;%;Prozent;
133;Horgen (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;90.00;%;Prozent;
133;Horgen (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;90.00;%;Prozent;
133;Horgen (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;87.00;%;Prozent;
133;Horgen (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;87.00;%;Prozent;
133;Horgen (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;87.00;%;Prozent;
134;Hütten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
134;Hütten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
134;Hütten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;124.00;%;Prozent;
134;Hütten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;124.00;%;Prozent;
134;Hütten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;134.00;%;Prozent;
134;Hütten;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;135.00;%;Prozent;
135;Kilchberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;76.00;%;Prozent;
135;Kilchberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;76.00;%;Prozent;
135;Kilchberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;76.00;%;Prozent;
135;Kilchberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;76.00;%;Prozent;
135;Kilchberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;76.00;%;Prozent;
135;Kilchberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;76.00;%;Prozent;
136;Langnau a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;94.00;%;Prozent;
136;Langnau a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;94.00;%;Prozent;
136;Langnau a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;94.00;%;Prozent;
136;Langnau a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;97.00;%;Prozent;
136;Langnau a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;99.00;%;Prozent;
136;Langnau a.A.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;102.00;%;Prozent;
137;Oberrieden;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;82.00;%;Prozent;
137;Oberrieden;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;82.00;%;Prozent;
137;Oberrieden;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;82.00;%;Prozent;
137;Oberrieden;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;84.00;%;Prozent;
137;Oberrieden;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;86.00;%;Prozent;
137;Oberrieden;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;88.00;%;Prozent;
138;Richterswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;104.00;%;Prozent;
138;Richterswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;104.00;%;Prozent;
138;Richterswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;104.00;%;Prozent;
138;Richterswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;104.00;%;Prozent;
138;Richterswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;108.00;%;Prozent;
138;Richterswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;108.00;%;Prozent;
139;Rüschlikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;72.00;%;Prozent;
139;Rüschlikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;72.00;%;Prozent;
139;Rüschlikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;72.00;%;Prozent;
139;Rüschlikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;75.00;%;Prozent;
139;Rüschlikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;75.00;%;Prozent;
139;Rüschlikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;78.00;%;Prozent;
140;Schönenberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;106.00;%;Prozent;
140;Schönenberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;111.00;%;Prozent;
140;Schönenberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;113.00;%;Prozent;
140;Schönenberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;115.00;%;Prozent;
140;Schönenberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;115.00;%;Prozent;
140;Schönenberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;114.00;%;Prozent;
141;Thalwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;80.00;%;Prozent;
141;Thalwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;80.00;%;Prozent;
141;Thalwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;80.00;%;Prozent;
141;Thalwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;80.00;%;Prozent;
141;Thalwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;85.00;%;Prozent;
141;Thalwil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;85.00;%;Prozent;
142;Wädenswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;102.00;%;Prozent;
142;Wädenswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;102.00;%;Prozent;
142;Wädenswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;104.00;%;Prozent;
142;Wädenswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;106.00;%;Prozent;
142;Wädenswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;106.00;%;Prozent;
142;Wädenswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;106.00;%;Prozent;
151;Erlenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;82.00;%;Prozent;
151;Erlenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;79.00;%;Prozent;
151;Erlenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;79.00;%;Prozent;
151;Erlenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;79.00;%;Prozent;
151;Erlenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;79.00;%;Prozent;
151;Erlenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;79.00;%;Prozent;
152;Herrliberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;78.00;%;Prozent;
152;Herrliberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;78.00;%;Prozent;
152;Herrliberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;78.00;%;Prozent;
152;Herrliberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;78.00;%;Prozent;
152;Herrliberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;78.00;%;Prozent;
152;Herrliberg;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;78.00;%;Prozent;
153;Hombrechtikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;119.00;%;Prozent;
153;Hombrechtikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;119.00;%;Prozent;
153;Hombrechtikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;119.00;%;Prozent;
153;Hombrechtikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;119.00;%;Prozent;
153;Hombrechtikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;119.00;%;Prozent;
153;Hombrechtikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;119.00;%;Prozent;
154;Küsnacht;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;77.00;%;Prozent;
154;Küsnacht;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;75.00;%;Prozent;
154;Küsnacht;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;75.00;%;Prozent;
154;Küsnacht;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;75.00;%;Prozent;
154;Küsnacht;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;77.00;%;Prozent;
154;Küsnacht;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;77.00;%;Prozent;
155;Männedorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;90.00;%;Prozent;
155;Männedorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;95.00;%;Prozent;
155;Männedorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;95.00;%;Prozent;
155;Männedorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;95.00;%;Prozent;
155;Männedorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;95.00;%;Prozent;
155;Männedorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;95.00;%;Prozent;
156;Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;79.00;%;Prozent;
156;Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;79.00;%;Prozent;
156;Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;79.00;%;Prozent;
156;Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;79.00;%;Prozent;
156;Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;79.00;%;Prozent;
156;Meilen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;79.00;%;Prozent;
157;Oetwil a.S.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
157;Oetwil a.S.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
157;Oetwil a.S.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;119.00;%;Prozent;
157;Oetwil a.S.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;119.00;%;Prozent;
157;Oetwil a.S.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;119.00;%;Prozent;
157;Oetwil a.S.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;119.00;%;Prozent;
158;Stäfa;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;82.00;%;Prozent;
158;Stäfa;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;90.00;%;Prozent;
158;Stäfa;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;90.00;%;Prozent;
